::ffff:127.0.0.1 - - [14/Dec/2023:15:39:37 +0000] "GET /login.js HTTP/1.1" 200 791 "http://localhost:4000/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:15:39:37 +0000] "GET /login.jpg HTTP/1.1" 200 218795 "http://localhost:4000/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:15:39:42 +0000] "GET /Expense/daily_expense.html HTTP/1.1" 200 1896 "http://localhost:4000/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:15:39:42 +0000] "GET /Expense/style.css HTTP/1.1" 200 204 "http://localhost:4000/Expense/daily_expense.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:15:39:42 +0000] "GET /Expense/daily_expense.js HTTP/1.1" 200 7429 "http://localhost:4000/Expense/daily_expense.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:15:39:42 +0000] "GET /Expense/daily_expense.jpg HTTP/1.1" 200 183909 "http://localhost:4000/Expense/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:15:39:42 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:4000/Expense/daily_expense.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:31:32 +0000] "GET /Expense/daily_expense.html HTTP/1.1" - - "http://localhost:4000/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:31:32 +0000] "GET /Expense/daily_expense.js HTTP/1.1" - - "http://localhost:4000/Expense/daily_expense.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:31:33 +0000] "GET /favicon.ico HTTP/1.1" - - "http://localhost:4000/Expense/daily_expense.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:31:36 +0000] "GET /Expense/daily_expense.html HTTP/1.1" 304 - "http://localhost:4000/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:31:36 +0000] "GET /Expense/style.css HTTP/1.1" 304 - "http://localhost:4000/Expense/daily_expense.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:31:36 +0000] "GET /Expense/daily_expense.js HTTP/1.1" 200 7457 "http://localhost:4000/Expense/daily_expense.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
